Account,Total Pdex rewards,Initial Claimable rewards,Factor,DOT Contributed
5GE828kvwComnKeBrV2FzetBvc57wZoQnLxnLmFGCpsoaBnp,30.82224,7.70556,0.000004777752,15
5HijEqWSKBA8bHwhqHXsaevRCukSJYCLkLdkDUXsiwwWzJrb,20.54816,5.13704,0.000003185168,10
5EhGdFfZei15skje74EmB1skmBCfJrdVAz36Erek9T1c9E88,184.93344,46.23336,0.000028666517,90
5G4RTaU8rPjachhAACvWrHo4LeYg2HCFE1VpXrU9Tn4DW8Ls,135.617856,33.904464,0.000021022113,66
5C5SkUVpSuBi6EHybvXEgSV4vuGdKtXP8SsqSatVUL8AGsgb,20.54816,5.13704,0.000003185168,10
5CVbu5P82WdiXziC3Z3YuyqwMMTyCAuyGGZ94qUhg7NBUHTx,133.56304,33.39076,0.000020703596,65
5G68Vh221MNUa2jBXzfEwgT6pZ8febZtNFm3wLHUdoVTDU4p,414.8673504,103.7168376,0.000064308555,201.9
5CyfWt7xgXddXGUcrtLnWasDXfntmDwMDuTBwyeGH9gB2BFv,41.09632,10.27408,0.000006370337,20
5DXfqu1RPA7VCj5u3DWGemLPY3szRNSC9NUTzSYLuGRpGC4H,41.09632,10.27408,0.000006370337,20
5HKNnxkHDr7iiEsQ3cF7oKikj1qm6LzQvvMBdWUsUGC5KcYD,24.657792,6.164448,0.000003822202,12
5G1kX3mXEf8ZSDwonaB2QAUGDRREFr2RwMYqdRBvarWhCARP,125.406797103568,31.351699275892,0.000019439297,61.0306699498
5HYcYGo8LCqJuts4EJgP7huiaWqYt1LnzH6bbiXsZFeqBBJ3,102.7408,25.6852,0.000015925843,50
5ERzPbnfE5Mc5zQsZ1GxWxXUMnAc99HMCCs5f4zJdf6SxkLK,41.09632,10.27408,0.000006370337,20
5EcA1nfsf7jeaJ1ng2jRZT3qHRjA6J9e2xR9JMVj6BYJptNh,10.27408,2.56852,0.000001592584,5
5GDzmFzUPA6ZVc4qfyjheAMynrjch1tJxi26QX3Di3sVXYJQ,20.54816,5.13704,0.000003185168,10
5EUfJDjzPcBTvRAiyHVWEAxdjXP4YKLzFZzQLGYH22zTrru4,61.64448,15.41112,0.000009555505,30
5Dqfko32BB7t6C7DMvofHAeq7qnUhnH84JZCPN4tj4MZLtML,12.328896,3.082224,0.000001911101,6
5DcSJ3EzNkfSCTfWEpSyPLwUQxpXnH4WoPF9zAdkMays5zDy,205.6870816,51.4217704,0.000031883538,100.1
5CySvUFQWhkUcp6Cm1Cp42ZXdaz61868SufqQrmWgsMBg8hb,10.8905248,2.7226312,0.000001688139,5.3
5GN4MeQ88dFYPDbE7LRzVHDNvQbhoBhZafy2qsNN5YcRw9Mu,104.795616,26.198904,0.00001624436,51
5HH6YKmv5sroyYWBT2gXVeSNkQGE1kX5PL9MaBQkAptz1pBm,210.104936,52.526234,0.000032568349,102.25
5HYi8GNQ8die6Q3v2hoiVYAcvTxKyntTN5UCcr4xybLEkMBv,287.67424,71.91856,0.000044592361,140
5HJutopEsAaDgba7sUCbm5cEF7ponBAFT9mLSCNew4LKVjQX,20.54816,5.13704,0.000003185168,10
5HW68oN5i1YY2zUzgS2aJHA6ejyqXjYbRWZV1AffRY23sdUR,65.754112,16.438528,0.000010192539,32
5DFkgFCrv2zanCwuKECxfgHXW28mNBohGR5fbBNEtM3FLiZJ,10.27408,2.56852,0.000001592584,5
5FjxDwv9NErW58gZjVdj5LE6g2Xia9KXgXdcdAJGDSBqYTaP,41.09632,10.27408,0.000006370337,20
5ESLNxv8icvLNoDhzGajAnRSu313mwxweAC7zrmAGHfvh81H,10.27408,2.56852,0.000001592584,5
5Fj8gK3psTKDc3vHofzAEjyVH8HMsw3zhWT5rWvQKwGNvVHT,10.27408,2.56852,0.000001592584,5
5GF1vumz8Xn2LLH4AVeHVWHYpwanyETcPqT3kV9B4qFu1dZN,10.27408,2.56852,0.000001592584,5
5CXJWmmBhfjoVx8sR6cXfcqH8qzorBMBijaNYztF6pkVQ85P,10.27408,2.56852,0.000001592584,5
5HQPnUurhF4q6MAjgGQp7t1kX7gM35j9NrEjGuvngjnGVnQa,83.220048,20.805012,0.000012899933,40.5
5ExpA31jrPpnFy8pvVZ4pMz8ft4Q4KG2NLfjqsNHxHc28Qr8,108.905248,27.226312,0.000016881393,53
5CoVdWCxjG7FZNfUAaYdwSKWjF3uR2yu3fk2bbR9ZBEYwJvF,10.27408,2.56852,0.000001592584,5
5DSbDo5z5MXKCaWarmPnUYJtHGFtUkSFfKznphTgMKmaK4rm,205.4816,51.3704,0.000031851686,100
5HmFGaThZUyjoVxDtZiebNrXL6i3k92XjiGvB6MLnaQ3aRQF,35.3428352,8.8357088,0.00000547849,17.2
5EjrVtwsfcBVLiTKKHZeLF81qUhuY11GPAur3tKBMhQKjm4i,10.27408,2.56852,0.000001592584,5
5DFov7WGfuJ3BKTheqDCg7niKTw9kv2hPy3Ayr6f8hJvqixF,118.7683648,29.6920912,0.000018410274,57.8
5CvqqJUfDuobmNG4MPS6T6TiZgFFKA2BtizoYTk86qvwCyZs,410.9632,102.7408,0.000063703373,200
5GU6yjNPtS7wjh56JCc4gVZ7q8ipNANkutvDtYiPxRDH4RUF,205.4816,51.3704,0.000031851686,100
5Ggwoh3b17pSpV8A2ZFCuoGF4486JFBvEDCuC1LWWCgezQNR,22.602976,5.650744,0.000003503685,11
5FWszDCmN3bjXYnmuTuGQRGmxTG4EegwN2rVeBFv8fchwaUz,41.09632,10.27408,0.000006370337,20
5EC4RxAgcRDPC2vHzaG2s1FU4MVWb6mKtxnb5QxDxndwZdyA,41.09632,10.27408,0.000006370337,20
5EeZzmmNyY7C14g1PsZHU6k4ZTwmcHk1RqmNHz87fMFcar3e,20.54816,5.13704,0.000003185168,10
5CetaZJA1nJTKoLoy3SS1cVkDWYhF2CQ3ysxMUeb7QU9E1cF,113.01488,28.25372,0.000017518427,55
5GsdvnrYF6J45bJFDRmtvvgvvFqSYM594PxhKyy6YedKX1Ri,20.54816,5.13704,0.000003185168,10
5FCq2MvdaBBHDfkRu7r1rtHTcc2WZbu8xttNXAizrcqjEqye,77.0650521536,19.2662630384,0.000011945847,37.5046
5HBASU45BwyjkbM9RTTHAZq1Sf8KqHAjiEZZJUiRsy5tp9XB,256.852,64.213,0.000039814608,125
5EjehEZEm8Nz7wbE7gCTZaorizAANE4MoSJY236Ri184WbtU,10.27408,2.56852,0.000001592584,5
5HRJj4ctKJot957knRs9TdsFGnZ6GEDdpWwXbybTqSZ8fd2u,164.38528,41.09632,0.000025481349,80
5F7V4yzfiQ52MoGCs6THvwzvYoFW1wkti5u8rnKHA9qsSbY1,10.27408,2.56852,0.000001592584,5
5F6U4LWXi2adPX1VrAzesWFZK4rwUnHDVosoZrtv2HnHJyhZ,205.4816,51.3704,0.000031851686,100
5CLjK5QRfi723wJipmsGdUoZxgR2KLdwYkJzDXckpZaEgvW8,10.27408,2.56852,0.000001592584,5
5FyWaHZ1DGHDMqL3f8xYNh6gTXByS2MF9CDC2ArZasM3yXB7,10.27408,2.56852,0.000001592584,5
5DRpdmMVUWvFqVRU4d7W2dhozvufoLaET4ynVE3aHLh1T9is,28.767424,7.191856,0.000004459236,14
5DncWEhd8rF2iSgsU7kCdKkQWxj1XmdLQNPcMFiMhi8SYZGK,51.3704,12.8426,0.000007962921,25
5DnTHzPTwLvt3iubVdZdUyMbsgNBHFp6aC2sDjBtzuBPFiNd,14.383712,3.595928,0.000002229618,7
5Fgz9pBWEGmVfYwRM5YgMTZK9SefA5DMJHK2TtPWCPKhnxXH,199.317152,49.829288,0.000030896135,97
5D26HvkggeEdJCHS4q23TxboJGpz6EnFsy9oKCQE2JqizWnx,20.54816,5.13704,0.000003185168,10
5EWy2dvNaUjq5i53cnkYh2AWiXmXfrZvKDxUzN3dhu6qU5Dc,41.09632,10.27408,0.000006370337,20
5GYu7CfnGPpC798idtYiNFEGctPyd2dXZxBZuC2fiTNmVcZw,10.27408,2.56852,0.000001592584,5
5GvVRkmTf5tdBRKZo146GEwWutBigLvgAaFRwm1nuwK37ftP,10.27408,2.56852,0.000001592584,5
5Ev5LxWy2Rr1jccKGHRGZSmaVqtfDVvjeBh1g97WkqsdsB1m,82.19264,20.54816,0.000012740674,40
5EyLTHLraD3Fef42Hp386dyV14VqUEXkRhVZqUgnuod3dhzt,20.54816,5.13704,0.000003185168,10
5EC51JZbW2GLc6Zyjck4YUKip4X3FGRxWVY9P118fy9H7ZrR,10.27408,2.56852,0.000001592584,5
5CPZAv7qgnqqL3qxxQW8QJHmxNgbR1vLR1PHZWZiHjueKmRp,14.383712,3.595928,0.000002229618,7
5DtgMxU8bYQyYCaS5qzmruUvEKU1szgm9QfWpUrFZrysFRdn,824.20724576,206.05181144,0.000127760299,401.11
5CA5Kr2nvCi6cKBcEM4M1YcsnyfJ8TeWNiEFjXpNK47EkUyr,82.19264,20.54816,0.000012740674,40
5HEpXnFEdFRxQGUHS25QASPJtPQ3iG43ECCcqRWfUeYH8ePd,34.538778799744,8.634694699936,0.000005353853,16.8086966423
5DyUpDDoG11diYFh2JgbwQc4L5H2gMYa754SwBcHFU78d9V3,433.566176,108.391544,0.000067207058,211
5ENwbNSYazxeGdYT1xRzmSQ6B6edMhBYgkijmf7enT73QoEW,102.7408,25.6852,0.000015925843,50
5E2DGndazvh24d3E2ny38crmMqXUZfzHCUDPEhYPCTygVdqZ,10.27408,2.56852,0.000001592584,5
5Fc3zPnK52a9ChA4evkQywjZLQYgugFFDQpZdPUh5h2Hdk71,41.09632,10.27408,0.000006370337,20
5DZMwNytSfihPpSJmRKWUpomTsLYAsZ2uqNnWTm4wLbcZLUs,51.3704,12.8426,0.000007962921,25
5DDDNfNSEyoiv5D65LZARTcT9kKYENVxEmEGXRNkFsfEkmgc,20.54816,5.13704,0.000003185168,10
5C52iPbMYD7RAjTauPpXLXeEAVAhD8pbsS9dYkNsU2pLdkeA,61.64448,15.41112,0.000009555505,30
5GCFmEY3jBq3SWp1xWNf9ZtMKJya6rovceurzmW8tnaarMjd,61.64448,15.41112,0.000009555505,30
5DLGNjnfMMoB8bMxs4DcBWFGtRjzYU4BBAmkanLb8SMTdBhv,542.471424,135.617856,0.000084088452,264
5D1zdyziSgjFG87kwdbzxR7btTx6RcQ9xmRSktVvw54eEZkZ,102.7408,25.6852,0.000015925843,50
5ELAzKaB6ucwb3ebJp3ZZaBUsEtbGx5Lg1UAizdTpvukPpoC,16.438528,4.109632,0.000002548134,8
5FU8heW9zfLJX5AtqALeNJqi5zoZ41e7TuvmQNzUpFkMUtjf,20.54816,5.13704,0.000003185168,10
5FFTNLayCnVH2kChRew9Puzrm83joJo6ZtGunq9GL2ywQPQR,30.82224,7.70556,0.000004777752,15
5DJFiDfg6kvCx63RNySyB1JTmH7Gb7stXt1wzpLdBPNVn85x,20.54816,5.13704,0.000003185168,10
5GVpZxi1hJBuaR9gQYz1kRZnFw5QdJJLJSzUYgeQiTxUTwq9,20.54816,5.13704,0.000003185168,10
5HYyLbxMVYJRouxD1WiX8iCC1f3p3L6LfRrpDpzPeZAY5oD6,41.09632,10.27408,0.000006370337,20
5DAnyqx9Z62pVRodf4MX3u17gWpNKVVBo6mNPJMqwNqsi2Fi,10.27408,2.56852,0.000001592584,5
5HmcuDSuGEak9dnBDazYndgRZiv1kEgP7nLLqk9NmjH82XAu,10.27408,2.56852,0.000001592584,5
5FUVEBXhLoJcAH1opahMTZDzbbJf2nNgmfmtf6QT4xLYMzfp,11.301488,2.825372,0.000001751842,5.5
5HK8XzLof9hdzbEwHXQavySQQ7vCux11Mg1JMy7uDb5hz7bW,20.54816,5.13704,0.000003185168,10
5ChxPJwGD7cY5zBCJVEvZ8BwXKKydzm6qwYMV3ey9TdUFY18,43.151136,10.787784,0.000006688854,21
5DWiEkJziQrELgR3ypKJeksXFkQnVNG1uxcgkz6fvNQWvomh,45.205952,11.301488,0.000007007371,22
5H1fV75ibUVdMPSVQnp1KriMMZQuqCKDgSmHa4saqxr5NYWS,69.863744,17.465936,0.000010829573,34
5FscHougm7Fy2aNyUHPZHwcdM2kAetoiiDpkfqxzd5fXjChK,51.3704,12.8426,0.000007962921,25
5D7j6uwQJjobNX4ygX6JMpCVZRQufrwmJ3SqDTQVRowpoVR3,205.4816,51.3704,0.000031851686,100
5EnALTcfGtFKps1CrJirmXGmE23YxSjhLGZGPZmkSVL4czeB,20.54816,5.13704,0.000003185168,10
5Ec4FVJAUvhRGjPaurG1nSpkRzRDLXk6nFT9p3sUWWQwjXYh,102.7408,25.6852,0.000015925843,50
5Eyhbnc2PZGMEdNi7UMa2hMk9dVE58Uou6MSLURkTbX7nM1a,1054.120608,263.530152,0.000163399151,513
5F9fJvFQ6oZQHykcogiDFyybtBsJr7iTjhKJiPeafYXkV1QL,10.27408,2.56852,0.000001592584,5
5FpQrANuvu5K88y6MgJLpauoUi5hyiNQrKo6G9cn4aBpao4a,2054.816,513.704,0.000318516865,1000
5Hdc6269yiCf1pJJLR328NqiQB7by7Sga7JdNdT9MykuCJef,12.328896,3.082224,0.000001911101,6
5Cid68QmaBkDvFmzXG7zvQCA4kKLxNtjjBJdYqXdLHswVpLa,10.27408,2.56852,0.000001592584,5
5HBAftX46p1ifHw2iLUYqjhNiCS8Wo3jGWjAoqXhNgk8sVVd,71.91856,17.97964,0.00001114809,35
5CesCXA2PjhnaogWdinyxABiwgSEfAT8cEmK2sFVMdZJJpZ8,41.09632,10.27408,0.000006370337,20
5DAaYaagEW7fDa6Zx9mv16uxLnbaZEP2zi8zEKxEiQuc7shE,1843.169952,460.792488,0.000285709627,897
5F1o5bLw5osLwhmktHXmVDkpMRpgE8fHPz2aH9C5WEPp3fDm,20.54816,5.13704,0.000003185168,10
5DtmgswM32UqdP5Q5qJ2VBfSjKgdMrodk2dCBo7CcfHrtcHL,1438.3712,359.5928,0.000222961805,700
5EgpEGhB9hDvv1wdUxDtyjg3HHNNkvQH4LTKw8grSpxFRmJD,2169.885696,542.471424,0.000336353809,1056
5C4otqKSFsdJAHwDZPZRXE1ZAB7aMiet4pXnEmSTxUQMcGFm,82.19264,20.54816,0.000012740674,40
5DPvgAqPJqXSVQrW4HEb7TtoqdkzcZV35w438No4MkrP46GN,108.6997664,27.1749416,0.000016849542,52.9
5FqHabuJ1U7hj2kBXb4p7QX8tjMyhUtcc1GavwqXE13oBDap,10.27408,2.56852,0.000001592584,5
5G96fR8SDruLU9zb4mw48uJZHv4ZtUysbttjeiqSZ9GwHyuz,20.54816,5.13704,0.000003185168,10
5GxexBGsAbBzxa7RRBkqgranwyAEnTfbbGPPuyphfFuK8NRy,16.438528,4.109632,0.000002548134,8
5Gss9dMgmyhj5mE1c7NtNp6rpyx5UAC7aFDq3u5UbASoJ6dF,10.27408,2.56852,0.000001592584,5
5FUCtFW7fqYcgrdUqH9PsTVKtswEZy34nxReuVdmC2AURbFN,51.3704,12.8426,0.000007962921,25
5DZtJp6SFzWDAJCWiiMrGR9NSucST3qjG2mgdJwd4yCZgwPw,41.09632,10.27408,0.000006370337,20
5HYKqi75zEMet29hpNronDyqb5Bgmq1S65J96jSxh5HQU18z,10.27408,2.56852,0.000001592584,5
5CoJWGcdY5C9gaPunLK8Znd615V54EogjhveesiGkhAef2HU,30.82224,7.70556,0.000004777752,15
5C54D8JjR95qcX1Q1iFUYz2cUJnK8j9DJEaoE2Wa3FfkWCAr,98.59007168,24.64751792,0.000015282439,47.98
5Chv8FLD5whbXzqS2fDqUHnGRGkAnafcHtAT3ZrX4fYCxL8g,10.27408,2.56852,0.000001592584,5
5ERjNXYLCcTvXyTkCstRu3eZSsPPMQHYTm2xzLKmjZMfprvq,22.602976,5.650744,0.000003503685,11
5FuiV77dzKnDNRs19RUE2KWf3esQ3L3CdRnFe1ad63Bnyp1w,20.54816,5.13704,0.000003185168,10
5DCUEUaT2tEfTZqgX6LXSgV4gb7fMudYfsLUK7LNnssaW8iB,2054.816,513.704,0.000318516865,1000
5D2YWzMeNGuNqNF7noLUEoypCHaCz2NUYCmYYr7vnJShst6e,131.508224,32.877056,0.000020385079,64
5E4ZKfPeearPePnZbQPJCaAV9YuPaJQPUYWn5DfTKFsZzowz,20.54816,5.13704,0.000003185168,10
5FeD6QGQaqQbWihEDocsui7fBkyoLbwE8hBYYYDbQNZRqqdH,10.27408,2.56852,0.000001592584,5
5FZ1xgCtbwrDyVHbpuz5KDkkizZbaMinHxgNRwWPJTL6z5S7,39.041504,9.760376,0.00000605182,19
5F1MwctoWANdLhRmKPdYMsuNMEWrA9aoh4dzMHW39WP7j1FG,10.27408,2.56852,0.000001592584,5
5Hg6JLTHd1fGfSaKPazYJ1JKvbmG4hZmYrSqwfobtHGSxEbW,47.260768,11.815192,0.000007325887,23
5FNR2XsReKvvhwHxad95B8m2oQqyQJdPcCjc48hTZwhdGx63,51.3704,12.8426,0.000007962921,25
5Dq4mJ3HzLwe7smEp6oinucmzanwzAGWRoCu4GZXKjUj4ug8,30.82224,7.70556,0.000004777752,15
5HHVBXLAm7WJoazKcPwRCVUxtVbMVeSvnJxLMNnjkLKrv7vB,10.27408,2.56852,0.000001592584,5
5CXdPGbRgBQ1yHaJ19RzJNKEaNzLs3RZs7HjFPw5B4bzt97E,221.920128,55.480032,0.000034399821,108
5E2K5pgeRsXze1gsCT55mBTqAVzSF6DHtesvkuxFVZsA6DB1,51.623142368,12.905785592,0.000008002099,25.123
5Da8K8TLU4P8jN1FQufBTaZsF7VkFEhvJd3imkTTu3HYg3BC,205.4816,51.3704,0.000031851686,100
5FWE7cKUXZ5jiFB4AKeLFrjBm3xNKs7h3MhBzc5kLNFtESNK,53.425216,13.356304,0.000008281438,26
5ECXHz2yTTYUYdAWt6X3LGR8Fe9e4V8FBR33VmnZdfYDo4Wi,2056.870816,514.217704,0.000318835381,1001
5G1XyiMbDPUnUyvzj1qBzEgTTCmGwuA3hZbtGYgdo8dCCqyb,41.09632,10.27408,0.000006370337,20
5D24BHuiVd2VWQedR6Cpjjb2Hdp3DPkPmPuEy2ecJDp4wT3S,14.383712,3.595928,0.000002229618,7
5GQhhYsxZqRR3vBTYeC4rQtvF1W54eUu6Y4RN2wvqAavH5Qb,922.612384,230.653096,0.000143014072,449
5Ccv4SHAThS3oGwmCw5jZhSgWnFZZ22QbHwWuFWahMfgXCgh,102.7408,25.6852,0.000015925843,50
5EZCyoVvhYqyiTqf4ytUoLNHihwRR2SJsLj5Dm5PrRHkFzLD,10.27408,2.56852,0.000001592584,5
5DnhFCxQMFErDSpfsgVSLWi7ZB3vt3MqWhaWH2dqcDTBiBMB,10.27408,2.56852,0.000001592584,5
5ERvjruBifxPmQxJbrZv7m8EbRQtya98gEhDxiMtJ53dcn41,10.27408,2.56852,0.000001592584,5
5CteKGNsoFkXFsMqbQZQLNyr6qcAG2zj71HEU36LZ3NgvSab,43.151136,10.787784,0.000006688854,21
5HNfTM6SKVysrMhqEPpg4Ek6oJqQXwyxgaQ6SWhx1dvr666P,10.27408,2.56852,0.000001592584,5
5Fv5w19AqcXx7EGFMGahqfkQBR4CPJmmarvzJUdmvq1KW37D,41.09632,10.27408,0.000006370337,20
5CtZsZnBRiFjUXRDj1uReyBctV5Y9pYAQjPJxLPM9yhbDwY9,20.54816,5.13704,0.000003185168,10
5FNnchharUYLggnfrzuwR8GPG4rvUwjANd78Vgb9V4eiUwWq,1886.321088,471.580272,0.000292398482,918
5FRyVwttnp7ufPf5FWCr6J9fpgqkCxHhPppCLEBR6RgijrHG,41.09632,10.27408,0.000006370337,20
5C4xmLEjCaFmQ3MPGb4eN4eryiSMWZXcSw8pJFXuY2TjZkvn,10.27408,2.56852,0.000001592584,5
5Dyasn4zwyTDK3wfHEa4yTZDSCQk6cpesXvn1VV91rzPUv1s,16.438528,4.109632,0.000002548134,8
5EX3VyRRt78exmoU4aiQTXK8bn8ZXeRWjmpPao2vsZ4L1aJw,61.64448,15.41112,0.000009555505,30
5CoBUvC36brnYxwMw6cSf7PLdQDRyfTuQmzz5JEQXqwt9wx2,102.7408,25.6852,0.000015925843,50
5FHqnevvk1vG9TySez5kjVAXiTRhZiqxNPpPzhNJp5Y2Tc4t,10.4795616,2.6198904,0.000001624436,5.1
5E7afSbSm1d71s1CkcXWNKcW7NTtF4myJ4tNFDYteHTmkjba,205.4816,51.3704,0.000031851686,100
5CMRCFerYwXXa4hpHdUaKerm8Rfyd6vHrzr1icaLW6jjXRdQ,45.205952,11.301488,0.000007007371,22
5Gxxp92cWxg3D2vU3D3LxZGGfbF2Q2Lm9mp2n96GHiPxAteZ,308.2224,77.0556,0.000047777529,150
5HT3cZPGNaELBxiKKVvZkJMXvr8JKx2f4yv5WBPE5YkUa91X,10.27408,2.56852,0.000001592584,5
5DfcEq9SuVhPWJfvX5SB8NRJJjqsL7HJT2HVGchf3FVxVnAy,10.27408,2.56852,0.000001592584,5
5DSJvgTzGJ68E2DeE8CAL5g27yqKkfApsexGy2SXDVDZxCqk,10.27408,2.56852,0.000001592584,5
5Ces9g1x8C2D429kt2nwAky1kE5uVrDif2rwxELf8r6FmrwS,41.09632,10.27408,0.000006370337,20
5Enovh1Ut3JQ54utzn5DWCVYDbn5LSRfd4s1623kUmPf2ajt,1027.408,256.852,0.000159258432,500
5GsMGFTnkwDDUwbZV1LMFq7GbLsrbTn4evGQakYMkpAk23Xp,12.328896,3.082224,0.000001911101,6
5Ggipqi38KJFXbgYYcBLVw7ZzWrNVNJew5MxPzjQGyuuKkcW,10.27408,2.56852,0.000001592584,5
5GZcc2CVmJzMjnMEkikFW9Xh9WeQHJYJCM5ucwDe1ycCD7Qn,20.54816,5.13704,0.000003185168,10
5E1kFsJzrPhtq33J8KGj515UdoLxEZbfboaJDH4arNFg5ZaR,41.09632,10.27408,0.000006370337,20
5EPfoJNmsP6FtotVaE1mULhHJ5aAPfLdqwC5ub2A3wtegbFn,10.27408,2.56852,0.000001592584,5
5HTeNAf3XcpfTHSHDM6zM6jiGrunJY4ArmQRfDSYzsq8rX5G,24.657792,6.164448,0.000003822202,12
5Co63yeyeJSCqFQTTXmsHNJVniDSudkSGkmSxNTh4XCNWnBB,445.895072,111.473768,0.000069118159,217
5D2i7vkT2fTWFBtHHurxei4jC7oPq9wGtCsmscAaNp1PERJV,51370.4,12842.6,0.007962921626,25000
5FeUZn3TtapgYvcuPWLB3jZqtZZzCwYvZvBTKQKSCFP7WK8X,67.808928,16.952232,0.000010511056,33
5DFyVq3CnLSaVub8WXGgq14CTnaYfpyjrek4sdnnioYPQpMn,30.82224,7.70556,0.000004777752,15
5CBECV93PinGrsBM71HRHAjrSYiC8RFQeE2b5yPHhRz9KfEB,65.754112,16.438528,0.000010192539,32
5FCpELECaBUso8fMvrw16CGHLMeh9pv5fuFeGWM5nJv83nzz,616.4448,154.1112,0.000095555059,300
5GYokNux9Kugx7xKh1jWWSmhki1k9C4vLLP1EXoenpHoPN54,10.27408,2.56852,0.000001592584,5
5E2KQoofK3Tn2oyj1tUxdyGhoeJ2biXiKBFFsRXKPM6crrRd,20.54816,5.13704,0.000003185168,10
5HmnQWoc9vQB2aqyhqUYSrmPrhqtx3VSnsneiTnWKJVWuGGL,789.049344,197.262336,0.000122310476,384
5HjYdxMxENpF978xHRNaPE1zmFMgyjDLMiujxbKGrAMfLuTG,61.64448,15.41112,0.000009555505,30
5Eta8um8sryV1U42cG3L6F1ZP7HNxoJYYcg8KfEfGwBYUyUo,41.09632,10.27408,0.000006370337,20
5GRaL2BJTm1XcmmNqwvKx4QeHvLQAXnbotXt76AzeRjf2Zmj,26.712608,6.678152,0.000004140719,13
5G3XCiqcGdNDZycqgTCkPH9yhs7jTSKcczTFWbqNmjrzYgqE,30.82224,7.70556,0.000004777752,15
5CStTt3SjjJf1EBybpcbz4nXCEorEWbkLcpo69JGEFFZSMwH,10.27408,2.56852,0.000001592584,5
5Dyo2ryT77QhfhH3EKLAoCWASZiX5wutbi45ffNf4cRqi6Rc,13.82891168,3.45722792,0.000002143618,6.73
5ENrfpkunCijK2gjePEMnG3BSvzod3TaguwjT2uCNamnYGsn,20.54816,5.13704,0.000003185168,10
5H8kTDJDovz9K2dcts4FVq4pJToJXCYup6LtdNMboTVepjFy,10.27408,2.56852,0.000001592584,5
5DLZCohu5p1m97QTTdhEuiDkgZetnq6QL65MDxtMwRkAbSsw,41.09632,10.27408,0.000006370337,20
5D5Lf9E8nDmtqWB43gyuHAJXv781SpTWfvTRuazvBvjvXa8Q,47.260768,11.815192,0.000007325887,23
5F9cwFZ8adBeDo6esJvm86JHYF9KXzLSGnh1MXhPwCCUS4Pr,11.301488,2.825372,0.000001751842,5.5
5DiHDT1pSzS3mwVKGonrcTHFrMGqfhWXifQf7jPNYw3CrZ71,205.4816,51.3704,0.000031851686,100
5Cqz47sqv1R9XAYhXtTWnBL6z82gCnY3fnd5ryLiERKcbRq2,25.0687552,6.2671888,0.000003885905,12.2
5CapkdkTMkDqbGiPM2nhFzyV7UBV3yjCv4ANPdoaZq5qXeTT,174.65936,43.66484,0.000027073933,85
5EnXJ3BEUubfXdZKPaDTo9aLsNtCm7qQZyV4Q66NHkTczynj,10.27408,2.56852,0.000001592584,5
5D4fD5ofr7M8YExTK1ZvRiVW5obXLCM4dgvF4L8q6A1caqsh,63.699296,15.924824,0.000009874022,31
5GUPB8Fzx4ooWVMio7wn9qrnSVMRPKmdFzgcWrgJWtpWie81,51.3704,12.8426,0.000007962921,25
5F9ASEkawaMSDeAcW7jJdoQ7TeULUPtpZgKiwgGhZfnMG6H3,102.7408,25.6852,0.000015925843,50
5Gy5k9q6UcQZAbYyL5zuyyXSVxxrwbjCX4PJVVv8Hn3pfpHw,2054.816,513.704,0.000318516865,1000
5Che8wrKHaSjkkxRFdyF1tJTY1JR95MJduHsXBjrxStcnMBe,102.7408,25.6852,0.000015925843,50
5DfGZi6PS8KEw9KwY99YoYYJ6ZnggZr5YDjLNXP1j1wASD1P,22.602976,5.650744,0.000003503685,11
5ERfXNXu9k8bPwpqaaTNRqNxUXf93YdukQJC5BuMzehNzj2B,16.438528,4.109632,0.000002548134,8
5EpmzqTnhbFNtqNi71wRXTeNJiBjjJf5KSdkNbAiA955Vt9T,102.7408,25.6852,0.000015925843,50
5CVW6xqP8cRCDNLFjs4rYSsyfmcbJenG5PNoD4h1zAPc4rQE,61.64448,15.41112,0.000009555505,30
5GQjLSsUrpJvPDeVf9JJ5fXMSKBoiuDLQE1dqNDezwSYtZUk,51.3704,12.8426,0.000007962921,25
5DFUNyP1amiX4hhr7qY3DsNVGMvqf9QEc3f4ALXBbUFN8tCx,20.54816,5.13704,0.000003185168,10
5CsugoNuTfkDKMJ2yt1ocLRDNKKmH3J53EUbQoZNmwFNjEN2,205.4816,51.3704,0.000031851686,100
5FBr1UPhg5a25pmqEisNTq1VPgshyneWkobfJU8RpCHHud4F,10.27408,2.56852,0.000001592584,5
5FWUrWNVQ1GxTMvktdVLPir9DV4hCEo1zRByJ8xZZ1cVDbx4,73.4111783424,18.3527945856,0.00001137946,35.7264
5CJNToCS1d177avZ9jp3sygq8ZMsh4oENonTj4Nf6N62bHbe,10.27408,2.56852,0.000001592584,5
5FF1Q2kJd233yKSVWCvVxBs1ataiemUqqi9zwNJwJv3yTu29,11.301488,2.825372,0.000001751842,5.5
5Fk9o2WyMDh11PRKaruJxHt5WoCYzmhAv9V5se8Uk933ARmj,10.27408,2.56852,0.000001592584,5
5GuoB24PwTf96PRJon1Dtvn5VBRTTnhU1Tbq6j9zAMLfNBb8,55.95263968,13.98815992,0.000008673214,27.23
5ENvjms29od9agSPEhsVCUGRiN1KeA7Y5z7qHmEqwwiz1ngm,20.54816,5.13704,0.000003185168,10
5GRFhb7fSSMqdEmVd1GTUjsyLFXrdMRFUL4v4w1wuULczZwx,28.767424,7.191856,0.000004459236,14
